,Timestamp,Unnamed: 1,Source,Bt-med,Bt-min,Bt-max,Bx-med,Bx-min,Bx-max,By-med,By-min,By-max,Bz-med,Bz-min,Bz-max,Phi-mean,Phi-min,Phi-max,Theta-med,Theta-min,Theta-max,Dens-med,Dens-min,Dens-max,Speed-med,Speed-min,Speed-max,Temp-med,Temp-min,Temp-max
1034,2024-01-18,06:00:00,0,5.45,4.34,7.15,1.56,-3.77,5.01,3.46,-1.07,5.81,-2.82,-5.81,1.23,60.82,1.13,357.25,-30.67,-66.66,12.75,0.75,0.37,1.98,364.96,349.99,381.45,79948,47695,130898
1035,2024-01-18,12:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
1036,2024-01-18,18:00:00,2,7.3,3.3,8.66,-5.14,-7.52,-0.88,3.61,-1.68,6.8,-0.58,-3.6,4.49,145.17,102.82,197.76,-4.82,-33.34,44.78,0.78,0.31,5.52,394.01,357.68,469.2,142017,40005,270853
1037,2024-01-19,00:00:00,1,8.21,7.35,8.58,-4.7,-6.63,-1.29,5.16,2.56,7.12,-3.91,-6.61,-0.65,132.26,100.06,149.39,-28.4,-52.68,-5.02,5.54,3.75,8.72,462.0,445.6,505.2,226967,126548,289640
1038,2024-01-19,06:00:00,1,6.96,5.95,8.41,-4.84,-7.1,-2.52,4.93,1.49,6.96,1.19,-4.06,4.17,135.72,111.53,164.41,9.14,-35.6,39.16,6.05,2.25,8.0,449.8,425.8,502.2,188203,77719,273415
1039,2024-01-19,12:00:00,1,5.72,4.81,6.3,-1.52,-5.77,2.77,3.66,-0.45,5.86,-0.76,-5.75,4.15,118.0,51.91,184.24,-7.74,-69.0,52.3,5.25,2.83,7.98,419.0,397.0,441.5,112651,83326,254634
1040,2024-01-19,18:00:00,1,5.04,4.05,5.69,-0.98,-3.62,1.56,3.27,-4.26,4.98,1.2,-4.06,5.52,127.44,63.65,278.22,14.61,-54.02,83.01,5.14,3.36,6.05,418.3,398.2,430.6,119519,77043,169289
1041,2024-01-20,00:00:00,1,4.61,3.59,5.07,-1.96,-4.16,1.11,1.93,-2.33,4.89,-1.7,-4.7,4.33,138.34,66.92,256.57,-22.39,-82.72,74.16,4.74,2.6,6.23,415.0,397.9,436.3,122219,81237,258339
1042,2024-01-20,06:00:00,1,4.43,3.57,5.01,-1.5,-3.86,1.34,2.86,-2.57,4.45,-2.44,-4.57,2.46,120.39,65.97,260.95,-34.13,-71.36,32.51,4.79,2.47,6.39,415.2,400.7,434.4,125680,76622,338172
1043,2024-01-20,12:00:00,1,4.38,3.41,4.94,-2.06,-3.82,-0.04,1.88,-2.87,4.08,-2.46,-4.42,1.72,142.17,87.46,227.12,-34.82,-78.54,28.12,3.76,1.17,5.95,403.9,394.5,433.1,116569,56231,367076
1044,2024-01-20,18:00:00,1,4.4,2.62,4.94,-1.01,-3.77,1.43,2.39,-2.76,4.35,-1.42,-4.35,3.89,115.14,38.2,336.46,-19.87,-67.7,82.01,3.76,1.3,5.49,398.6,384.4,447.4,111217,48879,213228
1045,2024-01-21,00:00:00,1,4.85,4.03,5.66,-1.49,-4.49,1.95,3.55,-1.07,5.23,-1.04,-4.54,3.74,114.88,59.66,193.57,-12.11,-59.14,56.12,3.6,1.35,6.33,400.8,389.8,467.2,111290,53944,270591
1046,2024-01-21,06:00:00,1,4.96,2.97,5.76,-0.07,-3.54,2.95,3.01,-0.57,4.72,-3.35,-5.26,3.73,93.48,12.62,345.75,-44.64,-71.98,66.12,3.32,0.59,4.55,390.5,376.2,405.7,86738,6052,127042
1047,2024-01-21,12:00:00,1,6.43,4.78,7.02,-2.51,-5.98,0.58,0.41,-4.04,5.97,3.47,-4.43,6.7,165.07,79.25,248.02,36.14,-55.63,74.68,1.39,0.35,6.36,384.7,330.2,464.8,26017,5000,261947
1048,2024-01-21,18:00:00,1,5.58,4.9,6.6,-2.07,-4.58,1.52,3.95,-5.16,5.97,1.13,-4.96,5.26,124.06,83.17,310.28,12.14,-61.62,75.92,3.45,1.21,6.22,392.0,376.1,408.8,89428,36376,112007
1049,2024-01-22,00:00:00,1,5.65,5.04,6.84,-2.3,-4.6,1.62,4.11,-5.53,6.23,1.32,-4.41,5.43,131.41,68.34,288.68,12.62,-46.51,73.67,3.2,0.51,6.64,385.0,374.0,404.5,69344,6027,114008
1050,2024-01-22,06:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
1051,2024-01-22,12:00:00,2,7.53,4.99,13.59,-2.93,-10.13,4.4,4.78,-7.27,10.48,1.99,-5.82,9.86,129.53,33.96,326.29,14.17,-84.82,82.8,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
1052,2024-01-22,18:00:00,2,11.61,6.61,13.49,-5.53,-10.07,3.88,8.29,-7.37,11.38,-1.95,-9.55,10.84,135.62,66.77,230.11,-10.7,-48.06,72.44,4.23,1.15,12.46,449.3,395.52,487.31,128112,53100,262229
1053,2024-01-23,00:00:00,1,6.72,3.64,8.03,-3.37,-7.54,2.15,2.5,-1.93,6.28,1.55,-5.99,7.09,130.36,40.58,197.74,16.34,-52.74,79.38,9.07,8.37,11.53,444.7,423.0,454.9,158191,128039,212549
1054,2024-01-23,12:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
1055,2024-01-23,18:00:00,2,3.54,1.65,6.42,0.09,-4.97,3.32,-0.54,-3.91,4.11,-0.74,-5.71,5.32,264.87,6.02,353.09,-14.43,-80.0,82.55,0.33,0.16,11.43,429.47,397.92,455.46,124261,19451,228308
1056,2024-01-24,00:00:00,2,5.69,3.05,7.7,2.46,0.19,4.79,-3.33,-6.94,-1.11,-3.07,-5.38,2.98,304.47,274.91,341.45,-34.52,-63.37,24.86,6.09,0.72,15.36,456.0,445.5,472.6,46505,15245,109813
1057,2024-01-24,06:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
1058,2024-01-24,12:00:00,2,3.32,3.06,4.02,2.34,0.24,3.51,-1.13,-2.16,0.48,2.06,0.65,2.95,329.32,0.52,359.15,38.46,11.56,61.51,7.88,4.01,9.92,438.5,427.4,456.1,28884,21335,70768
1059,2024-01-24,18:00:00,2,2.97,1.45,3.48,2.91,1.34,3.43,-0.51,-0.97,0.01,0.19,-0.6,0.67,350.23,0.68,358.51,3.82,-22.13,16.67,6.27,2.22,9.31,419.8,398.02,430.4,57691,39979,93034
1060,2024-01-25,00:00:00,0,2.97,1.98,5.15,2.35,-0.14,4.18,-1.36,-3.17,0.2,-0.36,-2.63,2.57,327.68,3.96,357.15,-7.59,-72.33,31.42,2.19,1.63,44.08,393.69,381.55,415.56,40193,25365,66859
1061,2024-01-25,06:00:00,0,6.02,2.91,7.0,2.01,-2.9,5.52,-4.16,-6.35,4.23,1.54,-5.36,5.63,307.63,3.03,356.31,15.27,-62.41,72.47,3.33,1.95,55.05,411.51,391.12,472.54,42396,26471,182936
1062,2024-01-25,12:00:00,0,7.23,5.05,8.62,3.18,0.61,5.39,-5.97,-7.23,0.53,0.84,-6.23,5.16,305.21,29.19,340.33,6.76,-80.12,42.77,7.16,5.4,16.06,405.11,388.88,432.92,66622,47517,135291
1063,2024-01-25,18:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
1064,2024-01-26,00:00:00,2,5.52,4.18,6.34,3.98,1.5,5.67,-3.44,-5.4,-1.25,0.52,-2.71,3.49,318.67,285.59,345.41,5.62,-31.56,39.38,3.91,2.04,35.7,392.0,346.46,484.17,79967,35162,471771
1065,2024-01-26,06:00:00,1,6.07,4.98,7.72,2.92,-1.89,4.68,-3.72,-6.77,3.01,3.04,-3.91,6.56,308.9,10.26,350.51,28.66,-32.25,82.51,6.17,2.56,9.05,408.7,390.6,435.2,94647,63860,236348
1066,2024-01-26,12:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
1067,2024-01-26,18:00:00,2,5.52,3.94,6.51,4.05,-1.98,5.75,0.63,-4.6,4.82,-2.75,-4.21,3.32,11.8,0.5,359.31,-27.64,-49.18,39.73,6.67,3.57,9.07,451.4,417.3,490.8,130662,18649,425349
1068,2024-01-27,00:00:00,2,5.62,4.14,5.95,1.1,-3.8,3.89,5.03,1.22,5.79,1.03,-1.59,3.76,77.54,44.33,161.56,10.72,-22.39,43.85,5.4,3.49,8.09,411.3,392.8,431.5,54862,8584,99497
1069,2024-01-27,06:00:00,1,6.23,5.24,6.68,4.82,2.33,5.76,3.44,1.29,5.28,0.56,-1.14,3.82,37.4,13.87,62.94,5.23,-11.25,35.69,4.1,2.39,5.78,384.6,357.2,403.0,74702,8665,103268
1070,2024-01-27,12:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
1071,2024-01-27,18:00:00,2,5.68,3.8,6.63,-2.91,-4.5,-0.72,2.54,-2.7,5.6,3.23,-0.43,5.52,145.52,106.8,220.2,40.61,-4.33,72.3,7.24,4.17,14.13,365.2,350.0,385.6,28943,8546,67099
1072,2024-01-28,00:00:00,2,7.81,5.02,9.82,-3.62,-6.82,-0.37,4.88,0.32,8.66,4.16,0.33,7.22,127.85,94.07,165.11,32.56,2.2,69.45,8.8,4.96,13.89,369.3,357.2,385.5,39050,18578,69484
1073,2024-01-28,06:00:00,1,9.57,8.15,12.1,-4.17,-7.63,3.43,7.7,-7.59,10.06,1.75,-2.85,9.63,135.87,107.39,295.25,9.67,-19.46,64.28,10.47,6.65,18.5,364.1,346.7,389.9,24627,8446,68658
1074,2024-01-28,12:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
1075,2024-01-28,18:00:00,2,7.11,3.9,8.49,4.24,-0.28,6.16,-3.53,-7.33,2.32,-2.97,-6.44,5.93,321.19,3.5,356.67,-26.19,-61.03,68.93,8.4,2.52,10.82,436.0,409.4,474.3,164346,112345,259227
1076,2024-01-29,00:00:00,2,6.87,5.29,7.7,4.25,0.1,6.63,-4.33,-6.78,0.04,1.15,-5.9,6.08,314.82,8.05,352.7,9.94,-50.77,67.67,7.55,2.7,9.74,458.0,440.0,477.2,202925,146412,259861
1077,2024-01-29,06:00:00,1,5.79,3.43,6.76,3.6,-2.81,6.0,-2.72,-5.9,2.74,-0.07,-4.57,5.72,329.07,0.86,358.81,-0.64,-52.84,81.97,4.57,2.66,8.37,394.9,385.9,424.5,107522,70700,167542
1078,2024-01-29,12:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
1079,2024-01-29,18:00:00,2,5.25,3.32,7.69,4.24,-1.02,6.5,-1.85,-4.87,2.12,0.87,-5.78,3.9,334.66,0.47,359.49,9.35,-76.16,51.44,9.66,2.67,13.07,467.5,419.5,502.5,184127,106202,246084
1080,2024-01-30,00:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
1081,2024-01-30,06:00:00,2,4.88,3.47,5.64,1.98,-3.05,4.02,-3.57,-4.91,0.73,-0.21,-4.51,3.31,296.23,14.3,346.88,-2.79,-58.29,45.05,7.3,0.86,44.55,468.6,442.18,572.19,172587,50602,570763
1082,2024-01-30,12:00:00,1,4.24,2.06,4.88,0.4,-2.05,3.75,-3.79,-4.82,-0.69,-0.46,-3.61,2.7,279.73,230.3,343.54,-6.11,-55.28,46.06,8.95,6.93,9.59,494.6,459.0,502.1,222137,149401,246431
1083,2024-01-30,18:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
1084,2024-01-31,00:00:00,2,3.46,2.17,4.25,1.54,-1.05,3.15,-1.79,-3.62,1.35,-1.37,-3.99,2.25,315.61,1.52,356.81,-23.05,-71.84,47.3,7.04,1.53,9.81,459.1,434.89,491.3,182214,82601,257341
1085,2024-01-31,06:00:00,2,3.77,2.27,4.29,2.21,-2.42,3.83,-1.71,-3.82,1.93,0.05,-3.25,1.71,315.89,1.39,358.59,0.84,-51.81,29.38,5.99,3.83,9.02,447.5,429.7,490.4,164619,92599,254956
1086,2024-01-31,12:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
1087,2024-01-31,18:00:00,2,3.27,2.79,3.58,2.99,0.32,3.55,-0.71,-2.72,1.02,-0.65,-3.12,0.73,344.81,0.82,358.03,-11.35,-76.38,13.65,5.74,0.9,8.2,434.3,382.94,452.4,213415,79250,368880
1088,2024-02-01,00:00:00,0,3.52,3.02,7.64,2.61,-3.71,3.27,-2.23,-7.03,-0.72,-0.03,-4.04,2.8,313.35,228.81,346.07,-0.42,-45.94,28.08,0.58,0.17,1.73,395.64,381.29,443.07,89598,33833,155466
1089,2024-02-01,06:00:00,0,5.62,3.47,8.05,-0.95,-5.65,5.33,-4.09,-7.34,2.14,-1.09,-6.08,4.69,261.81,5.21,350.76,-13.19,-70.18,58.36,3.05,0.21,6.12,427.09,387.74,453.69,100530,36367,176750
1090,2024-02-01,12:00:00,0,3.7,1.53,4.97,0.93,-3.95,2.43,-2.37,-4.02,0.68,-1.8,-3.54,2.21,283.92,13.72,343.65,-28.32,-79.25,39.62,3.11,1.94,5.0,389.36,375.47,414.07,68581,24981,122840
1091,2024-02-01,18:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
1092,2024-02-02,00:00:00,2,3.17,2.5,4.01,0.6,-3.38,3.1,-2.13,-3.14,0.17,-1.87,-2.89,1.29,287.58,10.14,342.86,-35.88,-80.74,22.29,1.37,0.87,2.49,359.75,348.1,368.79,46144,19959,97602
1093,2024-02-02,06:00:00,0,3.02,1.28,3.89,-1.54,-3.08,0.85,-1.39,-3.31,0.86,-1.71,-2.95,0.94,218.31,111.24,306.53,-32.95,-72.27,15.59,1.76,1.04,2.87,354.0,335.51,365.89,37383,22660,62432
1094,2024-02-02,12:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
1095,2024-02-02,18:00:00,2,2.43,1.62,3.19,0.27,-2.75,1.82,-1.1,-2.73,0.41,-0.37,-1.91,2.25,280.21,0.67,356.67,-7.58,-57.18,68.47,0.99,0.6,6.82,331.81,315.0,462.9,35066,19113,346429
1096,2024-02-03,00:00:00,2,3.37,2.2,4.05,-2.71,-3.75,-1.83,-1.13,-1.87,0.01,-1.56,-2.04,-0.19,202.31,179.23,220.81,-27.97,-40.68,-4.42,4.99,0.7,6.99,442.8,299.1,464.7,154312,6537,339999
1097,2024-02-03,06:00:00,0,3.93,2.71,4.27,-3.15,-3.9,-1.58,-1.23,-2.68,0.26,-1.7,-2.73,0.97,202.35,175.41,233.2,-25.8,-45.5,20.44,1.06,0.52,1.61,309.76,295.43,319.21,12786,10171,37134
1098,2024-02-03,12:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
1099,2024-02-03,18:00:00,2,3.92,2.0,4.54,1.06,-1.57,2.41,-3.03,-4.17,1.98,-1.84,-3.34,0.36,281.38,88.33,310.8,-27.65,-70.23,6.01,1.5,0.37,9.94,316.46,305.85,322.67,21912,11998,39278
1100,2024-02-04,00:00:00,1,5.03,2.33,6.8,-0.93,-5.93,1.42,-0.89,-5.13,5.42,-0.45,-4.55,5.25,208.13,29.37,292.77,-4.97,-58.33,82.58,11.12,2.79,13.36,318.2,307.9,347.7,20388,13633,112622
1101,2024-02-04,06:00:00,1,5.14,2.33,9.23,-2.2,-5.43,4.27,2.86,-3.1,6.2,1.86,-0.61,8.17,128.16,12.32,351.6,24.45,-6.76,81.13,4.23,2.19,7.48,328.8,308.7,407.8,31686,21956,182366
1102,2024-02-04,12:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
1103,2024-02-04,18:00:00,2,6.63,5.41,7.24,-3.6,-5.88,1.68,3.53,-1.34,6.36,2.49,-6.2,6.52,134.46,8.69,213.29,22.88,-64.38,81.9,5.98,1.02,9.55,413.7,377.07,442.3,125961,53624,219156
1104,2024-02-05,00:00:00,2,6.58,5.44,7.84,-1.95,-6.46,2.39,4.51,-3.04,6.43,1.88,-3.31,7.69,127.92,50.24,328.13,16.91,-30.42,84.28,3.55,0.32,6.29,397.23,374.09,417.05,85455,28504,176345
1105,2024-02-05,06:00:00,2,7.43,6.13,9.77,-4.53,-9.43,-0.83,3.39,-5.03,6.95,2.07,-5.39,6.93,148.97,81.95,224.89,14.44,-49.51,75.69,2.44,0.11,6.53,384.99,344.66,416.1,62734,29562,150868
1106,2024-02-05,12:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
1107,2024-02-05,18:00:00,2,8.97,7.34,9.89,-4.6,-8.9,0.14,3.01,-3.8,7.18,6.46,-5.09,9.04,148.12,83.38,237.45,45.77,-32.38,83.49,1.53,0.19,11.52,442.97,391.54,487.06,131554,46593,283648
1108,2024-02-06,00:00:00,0,8.43,6.48,9.54,-5.13,-7.82,0.07,4.78,-3.64,7.02,3.35,-5.44,8.51,136.06,89.41,220.66,24.33,-43.95,69.2,0.96,0.16,3.22,483.66,419.21,511.71,201288,34712,476087
1109,2024-02-06,06:00:00,0,7.14,5.46,8.56,-1.43,-5.86,5.22,5.62,-2.59,7.79,2.72,-3.07,6.24,95.79,11.46,315.78,23.07,-27.15,76.42,0.7,0.1,9.68,510.16,406.67,560.01,273403,30159,491150
1110,2024-02-06,12:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
1111,2024-02-06,18:00:00,2,6.49,5.14,7.12,-4.56,-6.36,1.78,3.61,-3.84,5.43,1.92,-0.46,5.73,143.18,102.17,297.98,17.41,-3.99,77.76,0.89,0.2,9.42,466.64,428.41,543.77,138316,48669,304959
1112,2024-02-07,00:00:00,0,5.55,4.81,6.58,-4.15,-6.26,-2.08,3.21,-3.08,4.73,0.48,-4.12,3.13,145.3,116.32,210.11,4.73,-51.49,35.15,0.68,0.1,2.7,450.11,413.04,502.06,133478,34094,359899
1113,2024-02-07,12:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
1114,2024-02-07,18:00:00,2,3.92,3.37,4.33,-1.73,-3.68,2.89,2.67,0.06,4.02,1.53,-4.04,3.04,120.22,21.47,177.07,24.25,-69.76,54.55,6.94,4.62,11.92,502.0,489.9,537.1,264110,175532,459818
1115,2024-02-08,00:00:00,0,3.98,3.3,4.41,-0.19,-4.35,2.08,3.53,0.22,4.11,0.76,-1.95,3.06,97.02,51.18,176.83,10.83,-30.07,50.93,0.39,0.1,1.12,481.13,435.84,521.06,101758,45966,209421
1116,2024-02-08,06:00:00,0,4.69,3.96,4.87,-3.48,-4.3,-2.75,0.2,-1.41,2.3,-3.1,-3.6,-1.62,173.1,139.95,194.25,-40.69,-49.28,-21.62,0.12,0.1,0.36,476.17,422.02,505.15,128102,42150,330856
1117,2024-02-08,12:00:00,0,4.02,2.82,5.03,-2.76,-4.57,-0.03,1.8,-0.99,3.54,-1.3,-3.42,3.33,145.82,84.06,198.17,-18.47,-57.69,65.06,0.41,0.1,1.67,462.14,419.46,499.85,111456,37710,319796
1118,2024-02-08,18:00:00,0,4.49,2.57,5.66,0.08,-3.68,3.32,1.45,-3.26,3.43,2.98,-0.4,5.25,72.88,10.33,341.9,43.36,-7.97,83.22,0.9,0.12,2.05,462.72,431.4,492.04,82350,33225,176587
1119,2024-02-09,00:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
1120,2024-02-09,06:00:00,2,3.52,2.59,4.31,-1.12,-4.12,1.42,1.32,-2.53,3.66,0.05,-3.48,3.31,137.01,10.06,350.48,0.98,-84.14,76.19,0.81,0.1,9.74,461.71,427.59,504.3,129563,40631,431333
1121,2024-02-09,12:00:00,2,3.22,2.31,3.91,-0.47,-2.06,0.69,2.66,0.12,3.71,1.38,0.12,3.04,102.22,53.59,168.91,26.42,1.93,76.88,5.46,0.92,7.75,431.4,408.7,474.8,122432,43655,326560
1122,2024-02-09,18:00:00,1,6.38,2.82,9.17,-0.29,-3.62,6.02,3.03,-7.32,5.73,3.7,-0.55,7.02,79.06,6.3,357.89,40.54,-3.45,82.47,7.85,5.08,18.96,405.9,387.9,498.2,70629,16425,313288
1123,2024-02-10,00:00:00,1,3.56,1.16,5.12,0.18,-3.39,3.3,0.75,-1.87,4.04,2.71,0.13,4.53,82.4,1.95,356.45,50.29,2.53,81.07,8.57,6.04,12.04,427.4,402.0,447.1,113290,48761,193315
1124,2024-02-10,06:00:00,1,4.49,2.14,6.41,1.21,-3.2,4.28,-2.73,-4.76,2.43,-1.6,-3.97,4.43,272.47,40.33,316.32,-19.62,-73.71,72.09,5.33,1.11,13.76,401.1,366.5,437.9,67587,8607,338423
1125,2024-02-10,12:00:00,1,4.34,1.75,4.93,3.65,-1.29,4.5,-0.83,-4.12,3.66,1.39,-2.01,2.84,345.57,1.27,359.67,19.61,-29.32,40.74,6.66,1.83,10.66,380.6,360.5,399.8,51907,12624,102193
1126,2024-02-10,18:00:00,1,4.36,3.37,5.24,4.1,2.7,4.97,0.34,-2.14,1.96,0.99,-0.77,3.48,4.96,0.22,359.7,13.38,-9.66,45.33,6.12,3.22,14.38,354.4,343.6,361.9,15211,8300,25539
1127,2024-02-11,00:00:00,1,9.57,3.74,18.51,2.07,-6.03,9.02,-4.5,-15.98,17.51,-2.58,-14.44,13.06,304.27,3.59,356.43,-12.03,-69.51,76.23,5.81,3.55,46.99,470.5,350.4,502.8,218857,19034,393503
1128,2024-02-11,06:00:00,1,7.01,1.83,8.78,-0.89,-6.43,5.93,1.85,-6.32,6.02,0.53,-6.79,7.46,93.06,2.87,357.05,8.15,-69.71,67.61,4.89,1.26,18.13,539.2,460.5,592.3,230221,9886,791122
1129,2024-02-11,12:00:00,1,6.62,2.82,8.1,3.07,-4.31,5.72,-3.73,-6.44,1.37,3.44,-4.11,6.76,309.87,3.71,357.37,31.62,-43.57,61.09,11.96,3.19,19.36,593.9,529.6,648.1,465457,22346,992297
1130,2024-02-11,18:00:00,1,6.51,5.25,7.25,2.83,-2.62,4.99,-5.33,-6.39,-3.83,-1.43,-4.4,3.01,293.0,238.39,319.65,-12.76,-41.38,25.2,8.87,2.97,14.65,580.1,531.2,610.4,252339,11138,585402
1131,2024-02-12,00:00:00,1,6.07,5.47,7.21,2.41,-1.38,4.58,-5.49,-6.43,-2.36,-0.61,-3.99,4.2,292.14,253.49,326.83,-5.69,-43.92,50.12,10.77,4.4,17.52,545.9,492.4,600.0,347280,66593,615307
1132,2024-02-12,06:00:00,-1,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999.0,-99999,-99999,-99999
